id;userid;movieid;rating
9806;131;11645;5
9807;131;85;4
9808;131;1578;1
9809;131;1580;0
9810;131;500;5
9811;674;13475;3
9812;674;389;2
9813;674;205;4
9814;674;20453;1
9815;674;1892;3
9816;674;599;3
9817;674;218;3
9818;674;280;3
9819;674;103;3
9820;674;11324;2
9821;674;807;4
9822;674;279;3
9823;674;1092;3
9824;674;12405;1
9825;674;769;3
9826;674;107;3
9827;674;1955;3
9828;674;212;2
9829;674;3175;3
9830;674;9552;1
9831;674;578;2
9832;674;284;1
9833;674;74643;4
9834;674;1480;3
9835;674;887;4
9836;674;524;4
9837;674;289;3
9838;674;910;5
9839;674;2503;3
9840;674;829;2
9841;674;8587;4
9842;674;901;2
9843;674;247;2
9844;674;603;4
9845;674;11697;3
9846;674;1417;2
9847;674;5925;4
9848;674;38;3
9849;674;996;3
9850;674;783;1
9851;674;1092;3
9852;674;13;4
9853;674;218;2
9854;674;12;3
9855;674;489;3
9856;674;770;3
9857;674;213;3
9858;674;11787;4
9859;674;12445;3
9860;674;3112;3
9861;674;274;4
9862;674;745;5
9863;674;205;3
9864;674;278;2
9865;674;694;3
9866;674;949;3
9867;674;16869;3
9868;674;27205;3
9869;674;578;4
9870;674;1480;1
9871;674;24;4
9872;674;630;4
9873;674;576;4
9874;674;595;4
9875;674;7345;3
9876;674;832;3
9877;674;947;2
9878;674;2118;3
9879;674;11216;4
9880;674;583;4
9881;674;762;3
9882;674;70;3
9883;674;807;4
9884;674;11216;3
9885;674;303;4
9886;674;10774;4
9887;674;6977;3
9888;674;539;4
9889;674;680;4
9890;674;22;3
9891;674;792;3
9892;674;223;3
9893;674;85;3
9894;674;424;5
9895;674;111;2
9896;674;857;4
9897;674;805;3
9898;674;1580;1
9899;674;1366;4
9900;674;500;4
9901;673;13475;3
9902;673;235;3
9903;673;845;3
9904;673;1892;3
9905;673;7508;3
9906;673;599;3
9907;673;103;3
9908;673;11324;3
9909;673;807;3
9910;673;1092;3
9911;673;993;3
9912;673;239;3
9913;673;1955;3
9914;673;1955;3
9915;673;9552;3
9916;673;961;3
9917;673;238;3
9918;673;962;3
9919;673;284;3
9920;673;74643;3
9921;673;24428;3
9922;673;887;3
9923;673;115;3
9924;673;910;3
9925;673;2503;3
9926;673;826;3
9927;673;121;3
9928;673;8587;3
9929;673;45269;3
9930;673;247;3
9931;673;603;3
9932;673;982;3
9933;673;11697;3
9934;673;963;3
9935;673;10098;3
9936;673;990;3
9937;673;49051;3
9938;673;1091;3
9939;673;9277;3
9940;673;37165;3
9941;673;1124;3
9942;673;2493;3
9943;673;3112;3
9944;673;10191;3
9945;673;274;3
9946;673;278;3
9947;673;288;3
9948;673;10775;3
9949;673;16869;3
9950;673;5915;3
9951;673;429;3
9952;673;7984;3
9953;673;110;3
9954;673;46738;3
9955;673;27205;3
9956;673;947;3
9957;673;862;3
9958;673;630;3
9959;673;77338;3
9960;673;576;3
9961;673;595;3
9962;673;103663;3
9963;673;24238;3
9964;673;832;3
9965;673;77;3
9966;673;947;3
9967;673;11216;3
9968;673;762;3
9969;673;322;3
9970;673;3083;3
9971;673;3082;3
9972;673;807;3
9973;673;311;3
9974;673;510;3
9975;673;11216;3
9976;673;10774;3
9977;673;6977;3
9978;673;22;3
9979;673;797;3
9980;673;975;3
9981;673;641;3
9982;673;223;3
9983;673;567;3
9984;673;2062;3
9985;673;11645;3
9986;673;380;3
9987;673;1578;3
9988;673;424;3
9989;673;805;3
9990;673;1580;3
9991;702;205;1
9992;702;845;1
9993;702;20453;4
9994;702;1892;2
9995;702;7508;2
9996;702;453;2
9997;702;702;3
9998;702;103;1
9999;702;705;1
10000;702;280;1
10001;702;807;2
10002;702;279;3
10003;702;583;2
10004;702;3078;1
10005;702;583;4
10006;702;107;2
10007;702;289;3
10008;702;1955;2
10009;702;961;4
10010;702;272;1
10011;702;238;1
10012;702;665;3
10013;702;947;2
10014;702;642;1
10015;702;1480;3
10016;702;910;3
10017;702;2503;3
10018;702;598;3
10019;702;826;1
10020;702;903;4
10021;702;8587;1
10022;702;15;2
10023;702;968;3
10024;702;68718;2
10025;702;1417;1
10026;702;38;1
10027;702;996;3
10028;702;37247;3
10029;702;309;3
10030;702;275;1
10031;702;783;4
10032;702;13;0
10033;702;489;2
10034;702;213;2
10035;702;11787;2
10036;702;3112;2
10037;702;13475;1
10038;702;423;4
10039;702;13223;1
10040;702;10191;2
10041;702;274;2
10042;702;745;3
10043;702;278;3
10044;702;3082;4
10045;702;10775;4
10046;702;5915;1
10047;702;578;1
10048;702;8392;0
10049;702;24;2
10050;702;862;0
10051;702;630;1
10052;702;77338;1
10053;702;3078;3
10054;702;103663;2
10055;702;24238;1
10056;702;832;2
10057;702;19;2
10058;702;947;1
10059;702;11216;3
10060;702;583;2
10061;702;762;3
10062;702;322;1
10063;702;3082;2
10064;702;70;1
10065;702;585;2
10066;702;311;3
10067;702;510;2
10068;702;213;3
10069;702;303;2
10070;702;10774;1
10071;702;391;3
10072;702;797;2
10073;702;975;2
10074;702;641;2
10075;702;223;1
10076;702;567;2
10077;702;2062;3
10078;702;11645;2
10079;702;85;1
10080;702;1366;2
10081;1779;389;3
10082;1779;7508;3
10083;1779;218;4
10084;1779;702;3
10085;1779;280;3
10086;1779;807;3
10087;1779;279;3
10088;1779;769;5
10089;1779;583;3
10090;1779;239;3
10091;1779;1955;3
10092;1779;1422;4
10093;1779;3175;4
10094;1779;975;3
10095;1779;1955;1
10096;1779;272;4
10097;1779;961;4
10098;1779;238;3
10099;1779;44214;3
10100;1779;642;3
10101;1779;115;3
10102;1779;524;4
10103;1779;289;3
10104;1779;598;3
10105;1779;826;4
10106;1779;903;4
10107;1779;562;3
10108;1779;8587;3
10109;1779;15;4
10110;1779;901;3
10111;1779;968;3
10112;1779;7508;5
10113;1779;17654;3
10114;1779;11697;3
10115;1779;1417;2
10116;1779;38;4
10117;1779;996;3
10118;1779;935;3
10119;1779;309;4
10120;1779;550;3
10121;1779;990;4
10122;1779;783;3
10123;1779;1091;4
10124;1779;600;3
10125;1779;1092;4
10126;1779;13;3
10127;1779;12;3
10128;1779;218;3
10129;1779;769;4
10130;1779;629;3
10131;1779;3090;4
10132;1779;11787;4
10133;1779;2493;4
10134;1779;13223;3
10135;1779;278;4
10136;1779;694;3
10137;1779;949;2
10138;1779;16869;3
10139;1779;5915;2
10140;1779;110;2
10141;1779;7984;3
10142;1779;46738;3
10143;1779;329;3
10144;1779;947;4
10145;1779;627;3
10146;1779;24;4
10147;1779;630;2
10148;1779;77338;3
10149;1779;576;2
10150;1779;595;3
10151;1779;1585;5
10152;1779;103663;3
10153;1779;7345;4
10154;1779;832;3
10155;1779;2118;3
10156;1779;322;3
10157;1779;70;3
10158;1779;807;3
10159;1779;311;3
10160;1779;654;4
10161;1779;10774;3
10162;1779;539;3
10163;1779;680;3
10164;1779;792;3
10165;1779;391;2
10166;1779;975;5
10167;1779;380;3
10168;1779;424;2
10169;1779;111;3
10170;1779;1580;2
10171;1237;13475;5
10172;1237;235;5
10173;1237;389;5
10174;1237;205;5
10175;1237;20453;5
10176;1237;348;5
10177;1237;807;5
10178;1237;280;5
10179;1237;872;5
10180;1237;279;5
10181;1237;583;5
10182;1237;1092;5
10183;1237;3078;5
10184;1237;993;5
10185;1237;769;5
10186;1237;239;5
10187;1237;1955;5
10188;1237;11778;5
10189;1237;289;5
10190;1237;3175;5
10191;1237;1422;5
10192;1237;975;5
10193;1237;1955;5
10194;1237;272;5
10195;1237;238;5
10196;1237;665;5
10197;1237;578;5
10198;1237;962;5
10199;1237;284;5
10200;1237;947;5
10201;1237;74643;5
10202;1237;1480;5
10203;1237;524;5
10204;1237;2503;5
10205;1237;826;5
10206;1237;121;5
10207;1237;8587;5
10208;1237;603;5
10209;1237;11697;5
10210;1237;1417;5
10211;1237;38;5
10212;1237;914;5
10213;1237;996;5
10214;1237;37247;5
10215;1237;10098;5
10216;1237;990;5
10217;1237;5961;5
10218;1237;497;5
10219;1237;1092;5
10220;1237;9277;5
10221;1237;218;5
10222;1237;489;5
10223;1237;3090;5
10224;1237;37165;5
10225;1237;12445;5
10226;1237;3112;5
10227;1237;423;5
10228;1237;278;5
10229;1237;694;5
10230;1237;949;5
10231;1237;3082;5
10232;1237;10775;5
10233;1237;16869;5
10234;1237;429;5
10235;1237;46738;5
10236;1237;27205;5
10237;1237;578;5
10238;1237;1585;5
10239;1237;103663;5
10240;1237;832;5
10241;1237;19;5
10242;1237;77;5
10243;1237;2118;5
10244;1237;11216;5
10245;1237;87827;5
10246;1237;583;5
10247;1237;322;5
10248;1237;3082;5
10249;1237;70;5
10250;1237;213;5
10251;1237;10774;5
10252;1237;6977;5
10253;1237;539;5
10254;1237;567;5
10255;1237;2062;5
10256;1237;11645;5
10257;1237;424;5
10258;1237;857;5
10259;1237;804;5
10260;1237;1366;5
10261;154;13475;3
10262;154;389;4
10263;154;235;3
10264;154;453;3
10265;154;7508;3
10266;154;599;3
10267;154;103;4
10268;154;280;5
10269;154;1092;3
10270;154;583;3
10271;154;12405;4
10272;154;993;3
10273;154;239;4
10274;154;703;3
10275;154;107;3
10276;154;1955;3
10277;154;289;3
10278;154;3175;4
10279;154;10020;3
10280;154;961;3
10281;154;665;3
10282;154;578;3
10283;154;947;4
10284;154;74643;4
10285;154;1480;5
10286;154;887;4
10287;154;524;5
10288;154;2503;3
10289;154;826;2
10290;154;8587;3
10291;154;45269;4
10292;154;901;3
10293;154;603;2
10294;154;982;4
10295;154;68718;3
10296;154;5925;4
10297;154;914;3
10298;154;38;3
10299;154;596;3
10300;154;10098;5
10301;154;550;3
10302;154;600;4
10303;154;1092;2
10304;154;218;3
10305;154;769;3
10306;154;629;3
10307;154;213;4
10308;154;1124;4
10309;154;3112;1
10310;154;13475;3
10311;154;745;3
10312;154;3082;4
10313;154;16869;4
10314;154;5915;4
10315;154;429;3
10316;154;110;2
10317;154;7984;3
10318;154;578;5
10319;154;627;3
10320;154;862;4
10321;154;77338;3
10322;154;103663;4
10323;154;7345;4
10324;154;19;3
10325;154;77;4
10326;154;947;4
10327;154;2118;4
10328;154;11216;4
10329;154;87827;3
10330;154;762;3
10331;154;322;3
10332;154;3083;5
10333;154;70;3
10334;154;585;3
10335;154;311;4
10336;154;510;3
10337;154;303;3
10338;154;680;3
10339;154;391;4
10340;154;797;3
10341;154;5924;4
10342;154;641;3
10343;154;223;4
10344;154;85;3
10345;154;1578;5
10346;154;424;3
10347;154;111;4
10348;154;857;3
10349;154;805;4
10350;154;1366;3
10351;1238;235;3
10352;1238;1892;4
10353;1238;20453;3
10354;1238;7508;4
10355;1238;702;3
10356;1238;103;4
10357;1238;348;3
10358;1238;239;3
10359;1238;107;3
10360;1238;212;4
10361;1238;289;3
10362;1238;1955;2
10363;1238;975;1
10364;1238;9552;4
10365;1238;961;3
10366;1238;238;3
10367;1238;578;3
10368;1238;947;5
10369;1238;642;4
10370;1238;24428;4
10371;1238;1480;3
10372;1238;887;4
10373;1238;524;4
10374;1238;910;4
10375;1238;2503;3
10376;1238;829;3
10377;1238;121;4
10378;1238;8587;3
10379;1238;15;3
10380;1238;45269;3
10381;1238;247;4
10382;1238;901;3
10383;1238;603;3
10384;1238;7508;4
10385;1238;11697;4
10386;1238;1417;3
10387;1238;38;4
10388;1238;996;4
10389;1238;596;4
10390;1238;10098;3
10391;1238;309;4
10392;1238;5961;4
10393;1238;1091;3
10394;1238;783;3
10395;1238;1092;3
10396;1238;13;3
10397;1238;218;3
10398;1238;629;3
10399;1238;770;3
10400;1238;37165;3
10401;1238;213;4
10402;1238;1124;3
10403;1238;3112;3
10404;1238;13475;3
10405;1238;423;4
10406;1238;10191;4
10407;1238;205;5
10408;1238;278;3
10409;1238;694;3
10410;1238;3082;2
10411;1238;10775;3
10412;1238;110;3
10413;1238;578;3
10414;1238;1480;2
10415;1238;8392;4
10416;1238;862;3
10417;1238;3078;3
10418;1238;1585;1
10419;1238;947;3
10420;1238;2118;3
10421;1238;322;2
10422;1238;3082;4
10423;1238;807;3
10424;1238;311;4
10425;1238;510;3
10426;1238;654;3
10427;1238;213;3
10428;1238;303;3
10429;1238;6977;4
10430;1238;539;3
10431;1238;391;3
10432;1238;797;4
10433;1238;5924;3
10434;1238;975;3
10435;1238;641;3
10436;1238;223;3
10437;1238;11645;3
10438;1238;424;4
10439;1238;857;4
10440;1238;805;3
10441;701;235;4
10442;701;389;3
10443;701;845;5
10444;701;1892;3
10445;701;7508;2
10446;701;348;5
10447;701;11324;4
10448;701;807;5
10449;701;280;4
10450;701;872;3
10451;701;279;2
10452;701;1092;2
10453;701;583;1
10454;701;3078;4
10455;701;12405;1
10456;701;769;5
10457;701;239;1
10458;701;11778;5
10459;701;1422;5
10460;701;10020;2
10461;701;272;2
10462;701;238;4
10463;701;665;2
10464;701;962;2
10465;701;284;2
10466;701;642;2
10467;701;910;4
10468;701;829;2
10469;701;121;4
10470;701;45269;4
10471;701;982;5
10472;701;68718;2
10473;701;1417;2
10474;701;5925;4
10475;701;38;2
10476;701;996;2
10477;701;596;3
10478;701;935;2
10479;701;309;2
10480;701;550;2
10481;701;990;4
10482;701;1092;4
10483;701;9277;3
10484;701;218;5
10485;701;769;2
10486;701;117;2
10487;701;770;2
10488;701;2493;4
10489;701;13475;2
10490;701;13223;2
10491;701;10191;2
10492;701;288;2
10493;701;949;2
10494;701;694;2
10495;701;10775;2
10496;701;5915;2
10497;701;429;2
10498;701;7984;2
10499;701;110;3
10500;701;46738;2
10501;701;578;2
10502;701;947;2
10503;701;627;5
10504;701;3078;2
10505;701;576;5
10506;701;832;2
10507;701;19;4
10508;701;77;2
10509;701;2118;2
10510;701;11216;2
10511;701;762;3
10512;701;322;2
10513;701;3083;3
10514;701;70;3
10515;701;585;2
10516;701;807;5
10517;701;510;5
10518;701;11216;2
10519;701;654;1
10520;701;539;5
10521;701;680;3
10522;701;5924;5
10523;701;223;5
10524;701;2062;1
10525;701;85;4
10526;701;424;3
10527;701;111;3
10528;701;857;1
10529;701;805;2
10530;701;1366;5
10531;156;13475;5
10532;156;389;5
10533;156;845;3
10534;156;7508;5
10535;156;218;5
10536;156;599;3
10537;156;702;2
10538;156;705;5
10539;156;11324;5
10540;156;872;0
10541;156;279;5
10542;156;769;3
10543;156;993;5
10544;156;107;2
10545;156;703;1
10546;156;1955;1
10547;156;11778;3
10548;156;3175;5
10549;156;975;5
10550;156;961;4
10551;156;238;5
10552;156;1480;4
10553;156;910;2
10554;156;289;2
10555;156;598;0
10556;156;121;5
10557;156;562;5
10558;156;15;5
10559;156;247;4
10560;156;968;5
10561;156;17654;3
10562;156;1417;4
10563;156;5925;5
10564;156;38;5
10565;156;914;3
10566;156;996;5
10567;156;37247;1
10568;156;10098;4
10569;156;309;4
10570;156;990;2
10571;156;550;5
10572;156;275;5
10573;156;497;3
10574;156;1091;2
10575;156;783;4
10576;156;600;2
10577;156;218;5
10578;156;769;4
10579;156;117;5
10580;156;629;5
10581;156;489;5
10582;156;213;5
10583;156;11787;3
10584;156;1124;5
10585;156;12445;2
10586;156;2493;5
10587;156;423;1
10588;156;745;5
10589;156;278;3
10590;156;694;5
10591;156;3082;5
10592;156;16869;4
10593;156;5915;3
10594;156;429;2
10595;156;7984;5
10596;156;110;5
10597;156;1480;5
10598;156;578;5
10599;156;329;3
10600;156;77338;5
10601;156;24238;5
10602;156;947;5
10603;156;2118;5
10604;156;11216;5
10605;156;87827;4
10606;156;762;5
10607;156;3082;1
10608;156;70;5
10609;156;11216;3
10610;156;10774;4
10611;156;6977;3
10612;156;539;5
10613;156;391;3
10614;156;797;0
10615;156;2062;5
10616;156;11645;5
10617;156;424;5
10618;156;111;3
10619;156;805;3
10620;156;1580;5
10621;1232;13475;5
10622;1232;235;4
10623;1232;845;3
10624;1232;7508;1
10625;1232;103;0
10626;1232;11324;3
10627;1232;12405;1
10628;1232;107;2
10629;1232;1955;0
10630;1232;11778;1
10631;1232;1422;2
10632;1232;961;5
10633;1232;962;4
10634;1232;74643;3
10635;1232;887;5
10636;1232;910;3
10637;1232;826;1
10638;1232;121;2
10639;1232;8587;3
10640;1232;603;2
10641;1232;968;2
10642;1232;982;1
10643;1232;17654;2
10644;1232;11697;0
10645;1232;68718;5
10646;1232;1417;4
10647;1232;38;1
10648;1232;914;1
10649;1232;37247;3
10650;1232;10098;4
10651;1232;49051;2
10652;1232;783;1
10653;1232;1092;4
10654;1232;13;4
10655;1232;218;2
10656;1232;117;3
10657;1232;489;3
10658;1232;629;3
10659;1232;770;0
10660;1232;37165;4
10661;1232;11787;2
10662;1232;1124;5
10663;1232;2493;4
10664;1232;13475;4
10665;1232;3112;3
10666;1232;423;4
10667;1232;13223;5
10668;1232;274;1
10669;1232;205;0
10670;1232;278;3
10671;1232;3082;4
10672;1232;10775;3
10673;1232;16869;2
10674;1232;5915;1
10675;1232;27205;5
10676;1232;578;4
10677;1232;8392;2
10678;1232;3078;1
10679;1232;595;1
10680;1232;1585;2
10681;1232;7345;0
10682;1232;103663;3
10683;1232;832;2
10684;1232;19;5
10685;1232;87827;0
10686;1232;762;0
10687;1232;70;4
10688;1232;311;0
10689;1232;510;1
10690;1232;654;1
10691;1232;303;3
10692;1232;539;2
10693;1232;680;1
10694;1232;22;4
10695;1232;792;3
10696;1232;391;4
10697;1232;797;5
10698;1232;5924;2
10699;1232;641;3
10700;1232;567;5
10701;1232;2062;4
10702;1232;380;2
10703;1232;85;1
10704;1232;1578;0
10705;1232;424;5
10706;1232;857;3
10707;1232;805;2
10708;1232;1580;1
10709;1232;804;0
10710;1232;500;2
10711;1234;13475;2
10712;1234;235;5
10713;1234;205;5
10714;1234;1892;1
10715;1234;20453;2
10716;1234;453;4
10717;1234;280;1
10718;1234;702;3
10719;1234;103;5
10720;1234;807;2
10721;1234;583;3
10722;1234;12405;2
10723;1234;3078;5
10724;1234;769;3
10725;1234;239;5
10726;1234;1955;5
10727;1234;289;5
10728;1234;1955;5
10729;1234;9552;3
10730;1234;961;3
10731;1234;962;5
10732;1234;578;5
10733;1234;44214;5
10734;1234;642;5
10735;1234;2503;5
10736;1234;903;2
10737;1234;121;5
10738;1234;562;3
10739;1234;247;1
10740;1234;901;5
10741;1234;968;3
10742;1234;603;4
10743;1234;982;5
10744;1234;17654;4
10745;1234;963;4
10746;1234;68718;4
10747;1234;1417;2
10748;1234;914;4
10749;1234;596;2
10750;1234;935;5
10751;1234;309;5
10752;1234;10098;2
10753;1234;49051;5
10754;1234;497;4
10755;1234;1091;5
10756;1234;9277;5
10757;1234;12;4
10758;1234;629;5
10759;1234;1124;2
10760;1234;2493;5
10761;1234;13223;3
10762;1234;423;5
10763;1234;274;5
10764;1234;205;4
10765;1234;745;1
10766;1234;949;4
10767;1234;694;5
10768;1234;10775;5
10769;1234;16869;5
10770;1234;578;5
10771;1234;8392;5
10772;1234;947;2
10773;1234;862;5
10774;1234;77338;5
10775;1234;630;1
10776;1234;3078;4
10777;1234;576;4
10778;1234;595;5
10779;1234;947;4
10780;1234;11216;2
10781;1234;583;5
10782;1234;322;3
10783;1234;3083;5
10784;1234;585;2
10785;1234;311;5
10786;1234;510;3
10787;1234;654;5
10788;1234;10774;4
10789;1234;6977;5
10790;1234;539;5
10791;1234;680;5
10792;1234;391;2
10793;1234;5924;4
10794;1234;975;5
10795;1234;223;5
10796;1234;11645;5
10797;1234;85;5
10798;1234;1578;2
10799;1234;424;4
10800;1234;857;5
10801;1235;235;2
10802;1235;205;4
10803;1235;453;3
10804;1235;702;4
10805;1235;705;4
10806;1235;11324;1
10807;1235;280;4
10808;1235;872;3
10809;1235;279;4
10810;1235;3078;4
10811;1235;769;3
10812;1235;239;1
10813;1235;107;2
10814;1235;1955;2
10815;1235;289;3
10816;1235;11778;4
10817;1235;1422;2
10818;1235;975;5
10819;1235;9552;2
10820;1235;961;5
10821;1235;272;2
10822;1235;962;2
10823;1235;44214;3
10824;1235;289;1
10825;1235;121;2
10826;1235;903;1
10827;1235;562;1
10828;1235;15;1
10829;1235;7508;1
10830;1235;17654;1
10831;1235;963;5
10832;1235;5925;4
10833;1235;38;2
10834;1235;596;3
10835;1235;37247;4
10836;1235;10098;2
10837;1235;990;1
10838;1235;550;2
10839;1235;5961;1
10840;1235;275;3
10841;1235;497;4
10842;1235;1091;3
10843;1235;13;3
10844;1235;9277;1
10845;1235;3090;3
10846;1235;11787;5
10847;1235;1124;1
10848;1235;12445;3
10849;1235;3112;1
10850;1235;423;4
10851;1235;10191;2
10852;1235;745;3
10853;1235;949;3
10854;1235;694;3
10855;1235;10775;1
10856;1235;16869;2
10857;1235;429;1
10858;1235;7984;1
10859;1235;46738;1
10860;1235;27205;2
10861;1235;1480;1
10862;1235;578;3
10863;1235;627;4
10864;1235;862;5
10865;1235;630;5
10866;1235;595;5
10867;1235;24238;1
10868;1235;77;3
10869;1235;947;2
10870;1235;2118;4
10871;1235;11216;1
10872;1235;87827;2
10873;1235;583;4
10874;1235;322;3
10875;1235;3083;2
10876;1235;311;3
10877;1235;213;1
10878;1235;303;3
10879;1235;680;3
10880;1235;22;5
10881;1235;391;4
10882;1235;5924;3
10883;1235;641;2
10884;1235;2062;4
10885;1235;11645;4
10886;1235;380;3
10887;1235;111;3
10888;1235;805;4
10889;1235;1366;2
10890;1235;500;3
10891;1781;13475;4
10892;1781;205;5
10893;1781;845;0
10894;1781;20453;5
10895;1781;453;5
10896;1781;599;2
10897;1781;218;5
10898;1781;103;4
10899;1781;11324;1
10900;1781;280;5
10901;1781;279;5
10902;1781;12405;2
10903;1781;3078;5
10904;1781;993;5
10905;1781;769;5
10906;1781;703;3
10907;1781;11778;1
10908;1781;289;3
10909;1781;1422;4
10910;1781;9552;5
10911;1781;272;3
10912;1781;665;3
10913;1781;238;3
10914;1781;962;5
10915;1781;947;3
10916;1781;284;2
10917;1781;24428;3
10918;1781;642;3
10919;1781;1480;3
10920;1781;524;3
10921;1781;2503;4
10922;1781;829;3
10923;1781;8587;3
10924;1781;15;3
10925;1781;603;4
10926;1781;914;4
10927;1781;596;3
10928;1781;37247;0
10929;1781;309;2
10930;1781;10098;1
10931;1781;990;5
10932;1781;600;4
10933;1781;9277;3
10934;1781;218;1
10935;1781;117;3
10936;1781;489;3
10937;1781;629;1
10938;1781;3090;3
10939;1781;213;1
10940;1781;1124;3
10941;1781;2493;1
10942;1781;13475;3
10943;1781;13223;5
10944;1781;274;5
10945;1781;10191;4
10946;1781;205;1
10947;1781;288;5
10948;1781;694;2
10949;1781;3082;2
10950;1781;10775;5
10951;1781;5915;3
10952;1781;110;3
10953;1781;8392;2
10954;1781;627;1
10955;1781;24;4
10956;1781;576;5
10957;1781;3078;3
10958;1781;103663;4
10959;1781;7345;2
10960;1781;2118;3
10961;1781;11216;4
10962;1781;87827;1
10963;1781;762;5
10964;1781;322;3
10965;1781;70;3
10966;1781;11216;1
10967;1781;303;4
10968;1781;539;3
10969;1781;680;5
10970;1781;22;1
10971;1781;5924;1
10972;1781;641;5
10973;1781;567;4
10974;1781;380;0
10975;1781;85;5
10976;1781;1578;2
10977;1781;424;1
10978;1781;111;4
10979;1781;804;2
10980;1781;1366;3
10981;1244;235;3
10982;1244;845;2
10983;1244;20453;3
10984;1244;453;4
10985;1244;7508;3
10986;1244;218;3
10987;1244;599;3
10988;1244;705;3
10989;1244;280;4
10990;1244;872;5
10991;1244;583;3
10992;1244;3078;3
10993;1244;239;3
10994;1244;583;3
10995;1244;107;3
10996;1244;11778;3
10997;1244;1422;4
10998;1244;3175;3
10999;1244;975;4
11000;1244;10020;3
11001;1244;238;3
11002;1244;665;3
11003;1244;578;4
11004;1244;962;4
11005;1244;284;4
11006;1244;74643;4
11007;1244;24428;3
11008;1244;887;3
11009;1244;524;2
11010;1244;289;3
11011;1244;598;3
11012;1244;2503;2
11013;1244;826;3
11014;1244;8587;2
11015;1244;15;2
11016;1244;968;3
11017;1244;17654;3
11018;1244;68718;4
11019;1244;37247;3
11020;1244;550;3
11021;1244;49051;3
11022;1244;275;4
11023;1244;1091;4
11024;1244;600;2
11025;1244;117;3
11026;1244;769;5
11027;1244;213;3
11028;1244;13223;2
11029;1244;274;3
11030;1244;205;3
11031;1244;745;4
11032;1244;278;3
11033;1244;949;2
11034;1244;3082;3
11035;1244;10775;2
11036;1244;110;2
11037;1244;46738;3
11038;1244;578;3
11039;1244;329;3
11040;1244;947;3
11041;1244;77338;4
11042;1244;576;3
11043;1244;3078;3
11044;1244;595;5
11045;1244;1585;4
11046;1244;103663;3
11047;1244;832;5
11048;1244;947;2
11049;1244;11216;3
11050;1244;583;3
11051;1244;762;3
11052;1244;3082;3
11053;1244;70;4
11054;1244;807;3
11055;1244;311;3
11056;1244;10774;5
11057;1244;539;5
11058;1244;680;2
11059;1244;792;2
11060;1244;391;4
11061;1244;797;3
11062;1244;975;3
11063;1244;567;3
11064;1244;380;3
11065;1244;85;2
11066;1244;1578;3
11067;1244;424;3
11068;1244;111;4
11069;1244;857;3
11070;1244;804;3
11071;692;389;4
11072;692;845;4
11073;692;20453;4
11074;692;1892;4
11075;692;218;4
11076;692;280;4
11077;692;348;4
11078;692;103;3
11079;692;807;3
11080;692;289;4
11081;692;11778;4
11082;692;975;4
11083;692;10020;3
11084;692;272;1
11085;692;238;5
11086;692;947;3
11087;692;1480;3
11088;692;289;4
11089;692;598;3
11090;692;829;4
11091;692;562;2
11092;692;15;1
11093;692;901;1
11094;692;247;3
11095;692;968;2
11096;692;603;2
11097;692;7508;1
11098;692;11697;4
11099;692;17654;2
11100;692;68718;1
11101;692;5925;3
11102;692;1417;2
11103;692;914;3
11104;692;38;4
11105;692;596;4
11106;692;935;3
11107;692;309;5
11108;692;990;4
11109;692;5961;5
11110;692;275;5
11111;692;1091;4
11112;692;600;4
11113;692;1092;4
11114;692;9277;3
11115;692;13;1
11116;692;218;1
11117;692;12;2
11118;692;769;5
11119;692;629;1
11120;692;3090;4
11121;692;37165;3
11122;692;1124;3
11123;692;423;3
11124;692;274;4
11125;692;745;4
11126;692;205;4
11127;692;949;3
11128;692;3082;4
11129;692;429;5
11130;692;110;5
11131;692;27205;4
11132;692;578;4
11133;692;329;4
11134;692;630;4
11135;692;595;5
11136;692;103663;5
11137;692;7345;3
11138;692;24238;2
